00000010;F0204303;50.00
00000010;F0204304;50.00
00000010;F0204360;50.00
00000010;F0204361;50.00
00000010;F0204362;50.00
00000010;F0204363;50.00
00000010;F0204411;50.00
00000010;F0204413;50.00
00000010;F0204415;50.00
00000010;F0204417;50.00
00000010;F0204501;50.00
00000010;F0204502;50.00
00000010;F0204503;50.00
00000010;F0204510;50.00
00000010;F0204511;50.00
00000010;F0204512;50.00
00000010;F0204513;50.00
00000010;F0204520;50.00
00000010;F0204521;50.00
00000010;F0204522;50.00
00000010;F0204530;50.00
00000010;F0204532;50.00
00000010;F03     ;50.00
00000010;F0301001;50.00
00000010;F0301002;50.00
00000010;F0301003;50.00
00000010;F0301004;50.00
00000010;F0302001;70.00
00000010;F0302002;70.00
00000010;F0302003;70.00
00000010;F04     ;50.00
00000010;F0401001;50.00
00000010;F0401002;50.00
00000010;F0401005;50.00
00000010;F0401006;50.00
00000010;F0401007;50.00
00000010;F0401008;50.00
00000010;F0401009;50.00
00000010;F0401010;50.00
00000010;F0401011;50.00
00000010;F0401012;50.00
00000010;F0401013;50.00
00000010;F0401014;50.00
00000010;F0401015;50.00
00000010;F0401016;50.00
00000010;F0401017;50.00
00000010;F0401018;50.00
00000010;F0401019;50.00
00000010;F0401020;50.00
00000010;F0401021;50.00
00000010;F0401022;50.00
00000010;F0401023;50.00
00000010;F0401024;50.00
00000010;F0401025;50.00
00000010;F0401030;50.00
00000010;F0401031;50.00
00000010;F0401032;50.00
00000010;F0401033;50.00
00000010;F0401034;50.00
00000010;F0401035;50.00
00000010;F0401036;50.00
00000010;F0401037;50.00
00000010;F0401038;50.00
00000010;F0401039;50.00
00000010;F0401040;50.00
00000010;F0401041;50.00
00000010;F0401042;50.00
00000010;F0401043;50.00
00000010;F0401045;50.00
00000010;F0401046;50.00
00000010;F0401047;50.00
00000010;F0401048;50.00
00000010;F0401049;50.00
00000010;F0401050;50.00
00000010;F0401051;50.00
00000010;F0401052;50.00
00000010;F0401053;50.00
00000010;F0401054;50.00
00000010;F0401055;50.00
00000010;F0401056;50.00
00000010;F0401057;50.00
00000010;F0401058;50.00
00000010;F0401061;50.00
00000010;F0401062;50.00
00000010;F0401063;50.00
00000010;F0401064;50.00
00000010;F0401065;50.00
00000010;F0401066;50.00
00000010;F0401067;50.00
00000010;F0401068;50.00
00000010;F0401069;50.00
00000010;F0401070;50.00
00000010;F0401072;50.00
00000010;F0401073;50.00
00000010;F0401074;50.00
00000010;F0401075;50.00
00000010;F0401076;50.00
00000010;F0401080;50.00
00000010;F0401081;50.00
00000010;F0401082;50.00
00000010;F0401083;50.00
00000010;F0401084;50.00
00000010;F0401085;50.00
00000010;F0401086;50.00
00000010;F0401087;50.00
00000010;F0401088;50.00
00000010;F0401089;50.00
00000010;F0401090;50.00
00000010;F0401091;50.00
00000010;F0401092;50.00
00000010;F0401093;50.00
00000010;F0401094;50.00
00000010;F0401095;50.00
00000010;F0401096;50.00
00000010;F0401097;50.00
00000010;F0401102;50.00
00000010;F0401104;50.00
00000010;F0401105;50.00
00000010;F0401106;50.00
00000010;F0401107;50.00
00000010;F0401121;50.00
00000010;F0401125;50.00
00000010;F0401126;50.00
00000010;F0401127;50.00
00000010;F0401400;50.00
00000010;F05     ;50.00
00000010;F0501001;50.00
00000010;F0501002;50.00
00000010;F0501003;50.00
00000010;F0501004;50.00
00000010;F0501005;50.00
00000010;F0501006;50.00
00000010;F0501007;50.00
00000010;F0501019;50.00
00000010;F0501020;50.00
00000010;F0501021;50.00
00000010;F0501022;50.00
00000010;F0501023;50.00
00000010;F0501024;50.00
00000010;F0501025;50.00
00000010;F0501026;50.00
00000010;F0501027;50.00
00000010;F0501028;50.00
00000010;F0501029;50.00
00000010;F0501030;50.00
00000010;F0501031;50.00
00000010;F0501035;50.00
00000010;F0501036;50.00
00000010;F050105 ;50.00
00000010;F0501050;50.00
00000010;F0501051;50.00
00000010;F0501052;50.00
00000010;F0501053;50.00
00000010;F0501054;50.00
00000010;F0501055;50.00
00000010;F0501056;50.00
00000010;F0501057;50.00
00000010;F0501060;50.00
00000010;F0501061;50.00
00000010;F0501062;50.00
00000010;F0501063;50.00
00000010;F0501070;50.00
00000010;F0501071;50.00
00000010;F0501072;50.00
00000010;F0501073;50.00
00000010;F0501074;50.00
00000010;F0501075;50.00
00000010;F0501076;50.00
00000010;F0501077;50.00
00000010;F0501078;50.00
00000010;F0501079;50.00
00000010;F0501080;50.00
00000010;F0501081;50.00
00000010;F0501082;50.00
00000010;F0501083;50.00
00000010;F0501085;50.00
00000010;F0501086;50.00
00000010;F0501087;50.00
00000010;F0501088;50.00
00000010;F0501089;50.00
00000010;F0501090;50.00
00000010;F0501100;50.00
00000010;F0502004;50.00
00000010;F0502006;50.00
00000010;F0502007;50.00
00000010;F0502008;50.00
00000010;F0502009;50.00
00000010;F0502010;50.00
00000010;F0502011;50.00
00000010;F0502012;50.00
00000010;F0503001;50.00
00000010;F0503002;50.00
00000010;F0503003;50.00
00000010;F0503004;50.00
00000010;F0503005;50.00
00000010;F0503006;50.00
00000010;F0503007;50.00
00000010;F0503008;50.00
00000010;F0503009;50.00
00000010;F0503010;50.00
00000010;F0503011;50.00
00000010;F0503012;50.00
00000010;F0503013;50.00
00000010;F0503014;50.00
00000010;F0503015;50.00
00000010;F0503016;50.00
00000010;F0503017;50.00
00000010;F0503018;50.00
00000010;F0503020;50.00
00000010;F0503021;50.00
00000010;F0503022;50.00
00000010;F0503023;50.00
00000010;F0503024;50.00
00000010;F0503025;50.00
00000010;F0503026;50.00
00000010;F0503027;50.00
00000010;F0503028;50.00
00000010;F0503030;50.00
00000010;F0504   ;50.00
00000010;F0504001;50.00
00000010;F0504002;50.00
00000010;F0504003;50.00
00000010;F0504004;50.00
00000010;F0504005;50.00
00000010;F0504006;50.00
00000010;F0504007;50.00
00000010;F0504008;50.00
00000010;F0504009;50.00
00000010;F0504010;50.00
00000010;F0504011;50.00
00000010;F0504012;50.00
00000010;F0504013;50.00
00000010;F0504014;50.00
00000010;F0504015;50.00
00000010;F0504016;50.00
00000010;F0505001;50.00
00000010;F0505002;50.00
00000010;F0505003;50.00
00000010;F06     ;50.00
00000010;F0601001;50.00
00000010;F0601002;50.00
00000010;F0601003;50.00
00000010;F0601004;50.00
00000010;F0601010;50.00
00000010;F0601011;50.00
00000010;F0601050;50.00
00000010;F0601051;50.00
00000010;F0601901;50.00
00000010;F0601902;50.00
00000010;F0601903;50.00
00000010;F0601904;50.00
00000010;F0601905;50.00
00000010;F0601906;50.00
00000010;F0601907;50.00
00000010;F0601908;50.00
00000010;F0602000;50.00
00000010;F07     ;50.00
00000010;F0701001;50.00
00000010;F0701002;50.00
00000010;F0701003;50.00
00000010;F0701004;50.00
00000010;F0701006;50.00
00000010;F0701008;50.00
00000010;F0701010;50.00
00000010;F0701011;50.00
00000010;F0701012;50.00
00000010;F0701014;50.00
00000010;F0701900;50.00
00000010;F08     ;50.00
00000010;F0801001;50.00
00000010;F0801002;50.00
00000010;F0801003;50.00
00000010;F0801004;50.00
00000010;F0801005;50.00
00000010;F0801006;50.00
00000010;F0801007;50.00
00000010;F0801008;50.00
00000010;F0801009;50.00
00000010;F0801010;50.00
00000010;F0801011;50.00
00000010;F0801900;50.00
00000010;F0801901;50.00
00000010;F0801902;50.00
00000010;F0801908;50.00
00000010;F0801909;50.00
00000010;F0801910;50.00
00000010;F0801911;50.00
00000010;F0801950;50.00
00000010;F081950 ;25.00
00000010;F09     ;25.00
00000010;F0901002;25.00
00000010;F0901003;25.00
00000010;F0901004;25.00
00000010;F0901005;25.00
00000010;F0901006;25.00
00000010;F0901500;20.00
00000010;F0901999;25.00
00000010;F09601  ;25.00
00000010;F10     ;25.00
00000010;F1001001;25.00
00000010;F1001002;25.00
00000010;F1001003;25.00
00000010;F1001004;25.00
00000010;F1001005;25.00
00000010;F1001006;25.00
00000010;F1001007;25.00
00000010;F1001008;25.00
00000010;F1001009;25.00
00000010;F1001010;25.00
00000010;F1001011;25.00
00000010;F1001012;25.00
00000010;F1001013;25.00
00000010;F1001017;25.00
00000010;F1001018;25.00
00000010;F1001019;25.00
00000010;F1001020;25.00
00000010;F1001021;25.00
00000010;F1001030;25.00
00000010;F1001031;25.00
00000010;F1001032;25.00
00000010;F1001033;25.00
00000010;F11     ;50.00
00000010;F1101001;50.00
00000010;F1101002;50.00
00000010;F1101003;50.00
00000010;F1101004;50.00
00000010;F1101005;50.00
00000010;F1102001;50.00
00000010;F1102002;50.00
00000010;F1102003;50.00
00000010;F1102004;50.00
00000010;F1102005;50.00
00000010;F1102008;50.00
00000010;F1102009;50.00
00000010;F1102010;50.00
00000010;F1102011;50.00
00000010;F1102012;50.00
00000010;F1102013;50.00
00000010;F1102014;50.00
00000010;F1102015;50.00
00000010;F1102016;50.00
00000010;F1102017;50.00
00000010;F1102018;50.00
00000010;F1102019;50.00
00000010;F1102020;50.00
00000010;F1102100;50.00
00000010;F1102900;50.00
00000010;F12     ;40.00
00000010;F1201001;40.00
00000010;F1201002;40.00
00000010;F1201003;40.00
00000010;F1201004;40.00
00000010;F1201005;40.00
00000010;F1201006;40.00
00000010;F1201007;40.00
00000010;F1201008;40.00
00000010;F1201009;40.00
00000010;F1201010;40.00
00000010;F1201011;40.00
00000010;F1201012;40.00
00000010;F1201101;50.00
00000010;F1201102;50.00
00000010;F1201103;50.00
00000010;F1201104;50.00
00000010;F1201105;40.00
00000010;F1201106;40.00
00000010;F1205000;25.00
00000010;F1205001;25.00
00000010;F1205002;25.00
00000010;F1205003;25.00
00000010;F1205004;25.00
00000010;F1205009;25.00
00000010;F1205010;25.00
00000010;F1205011;25.00
00000010;F1205012;25.00
00000010;F1205020;25.00
00000010;F1205021;25.00
00000010;F1205022;25.00
00000010;F1205023;25.00
00000010;F1205029;25.00
00000010;F1205031;25.00
00000010;F1205032;25.00
00000010;F1205040;25.00
00000010;F1205100;25.00
00000010;F1205150;25.00
00000010;F13     ;30.00
00000010;F1301009;30.00
00000010;F1301999;30.00
00000010;F14     ;30.00
00000010;F1401001;50.00
00000010;F1401003;50.00
00000010;F1401004;50.00
00000010;F1401005;25.00
00000010;F1401006;25.00
00000010;F1401007;25.00
00000010;F1401008;25.00
00000010;F1401009;25.00
00000010;F15     ;25.00
00000010;F1501001;25.00
00000010;F1501002;25.00
00000010;F1501003;25.00
00000010;F1501004;25.00
00000010;F1501005;25.00
00000010;F1501200;25.00
00000010;F1501202;25.00
00000010;F1501300;30.00
00000010;F1502000;25.00
00000010;F1502001;25.00
00000010;F16     ;25.00
00000010;F1601001;30.00
00000010;F1601002;30.00
00000010;F1601003;30.00
00000010;F1601004;30.00
00000010;F1601005;30.00
00000010;F1601007;30.00
00000010;F1601008;30.00
00000010;F1602000;50.00
00000010;F1604000;50.00
00000010;F1605000;50.00
00000010;F1606000;50.00
00000010;F17     ;30.00
00000010;F1701001;70.00
00000010;F1701002;70.00
00000010;F1701003;25.00
00000010;F1701010;25.00
00000010;F1701011;25.00
00000010;F1701014;70.00
00000010;F1701019;70.00
00000010;F1701020;70.00
00000010;F1701021;70.00
00000010;F1701022;70.00
00000010;F1701023;20.00
00000010;F1702001;70.00
00000010;F1703001;70.00
00000010;F1703002;70.00
00000010;F1703003;70.00
00000010;F1703100;70.00
00000010;F1703200;70.00
00000010;F1703300;70.00
00000010;F18     ;40
00000010;F1801001;40
00000010;F19     ;30.00
00000010;F1901005;30.00
00000010;F1901006;30.00
00000010;F1901007;30.00
00000010;F1902000;30.00
00000010;F1905000;30.00
00000010;F20     ;50.00
00000010;F21     ;50.00
00000010;F22     ;50.00
00000010;F23     ;50.00
00000010;F30     ;25.00
00000010;F31     ;25.00
00000010;F32     ;25.00
00000010;F33     ;25.00
00000010;F34     ;50.00
00000010;F35     ;25.00
00000010;F37     ;30.00
00000010;F38     ;30.00
00000010;F81     ;25
00000010;F82     ;40.00
00000010;F83     ;30.00
00000010;F84     ;25.00
00000010;F90     ;30.00
00000010;W0101001;30.00
00000016;F01     ;30.00
00000016;F0101001;30.00
00000016;F0101011;30.00
00000016;F0101012;30.00
00000016;F0101016;30.00
00000016;F0101021;30.00
00000016;F0101022;30.00
00000016;F0101023;30.00
00000016;F0101024;30.00
00000016;F0101031;30.00
00000016;F0101041;30.00
00000016;F0101042;30.00
00000016;F0101043;30.00
00000016;F0102001;30.00
00000016;F0102002;30.00
00000016;F0102003;30.00
00000016;F0102004;30.00
00000016;F0109001;20.00
00000016;F0110001;20.00
00000016;F02     ;30.00
00000016;F0201001;30.00
00000016;F0201002;30.00
00000016;F0201003;30.00
00000016;F0201004;30.00
00000016;F0201005;30.00
00000016;F0201030;30.00
00000016;F0201040;30.00
00000016;F0201060;30.00
00000016;F0201061;30.00
00000016;F0201070;30.00
00000016;F0201099;30.00
00000016;F0201100;30.00
00000016;F0201101;30.00
00000016;F0201102;30.00
00000016;F0201104;30.00
00000016;F0201105;30.00
00000016;F0201109;30.00
00000016;F0201110;30.00
00000016;F0201112;30.00
00000016;F0201113;30.00
00000016;F0201290;30.00
00000016;F0201301;30.00
00000016;F0201302;30.00
00000016;F0201303;30.00
00000016;F0201304;30.00
00000016;F0201310;30.00
00000016;F0201311;30.00
00000016;F0201350;30.00
00000016;F0201351;30.00
00000016;F0201352;30.00
00000016;F0201353;30.00
00000016;F0201360;30.00
00000016;F0201361;30.00
00000016;F0201362;30.00
00000016;F0201363;30.00
00000016;F0201401;30.00
00000016;F0201403;30.00
00000016;F0201405;30.00
00000016;F0201407;30.00
00000016;F0201408;30.00
00000016;F0201409;30.00
00000016;F0201410;30.00
00000016;F0201411;30.00
00000016;F0201412;30.00
00000016;F0201413;30.00
00000016;F0201414;30.00
00000016;F0201415;30.00
00000016;F0201416;30.00
00000016;F0201417;30.00
00000016;F0201418;30.00
00000016;F0201419;30.00
00000016;F0201420;30.00
00000016;F0201450;30.00
00000016;F0201452;30.00
00000016;F0201453;30.00
00000016;F0201454;30.00
00000016;F0201460;30.00
00000016;F0201461;30.00
00000016;F0201462;30.00
00000016;F0201501;30.00
00000016;F0201502;30.00
00000016;F0201503;30.00
00000016;F0201504;30.00
00000016;F0201510;30.00
00000016;F0201511;30.00
00000016;F0201512;30.00
00000016;F0201513;30.00
00000016;F0201520;30.00
00000016;F0201521;30.00
00000016;F0201522;30.00
00000016;F0201530;30.00
00000016;F0201531;30.00
00000016;F0201532;30.00
00000016;F0201533;30.00
00000016;F0201534;30.00
00000016;F0201535;30.00
00000016;F0204100;30.00
00000016;F0204102;30.00
00000016;F0204104;30.00
00000016;F0204105;30.00
00000016;F0204290;30.00
00000016;F0204301;30.00
00000016;F0204302;30.00
00000016;F0204303;30.00
00000016;F0204304;30.00
00000016;F0204360;30.00
00000016;F0204361;30.00
00000016;F0204362;30.00
00000016;F0204363;30.00
00000016;F0204411;30.00
00000016;F0204413;30.00
00000016;F0204415;30.00
00000016;F0204417;30.00
00000016;F0204501;30.00
00000016;F0204502;30.00
00000016;F0204503;30.00
00000016;F0204510;30.00
00000016;F0204511;30.00
00000016;F0204512;30.00
00000016;F0204513;30.00
00000016;F0204520;30.00
00000016;F0204521;30.00
00000016;F0204522;30.00
00000016;F03     ;30.00
00000016;F0301001;30.00
00000016;F0302001;30.00
00000016;F0302002;30.00
00000016;F0302003;30.00
00000016;F04     ;30.00
00000016;F0401001;30.00
00000016;F0401002;30.00
00000016;F0401005;30.00
00000016;F0401006;30.00
00000016;F0401007;30.00
00000016;F0401008;30.00
00000016;F0401009;30.00
00000016;F0401010;30.00
00000016;F0401011;30.00
00000016;F0401012;30.00
00000016;F0401013;30.00
00000016;F0401014;30.00
00000016;F0401015;30.00
00000016;F0401016;30.00
00000016;F0401017;30.00
00000016;F0401018;30.00
00000016;F0401019;30.00
00000016;F0401020;30.00
00000016;F0401021;30.00
00000016;F0401023;30.00
00000016;F0401024;30.00
00000016;F0401025;30.00
00000016;F0401030;30.00
00000016;F0401031;30.00
00000016;F0401032;30.00
00000016;F0401033;30.00
00000016;F0401034;30.00
00000016;F0401035;30.00
00000016;F0401036;30.00
00000016;F0401037;30.00
00000016;F0401038;30.00
00000016;F0401039;30.00
00000016;F0401040;30.00
00000016;F0401041;30.00
00000016;F0401042;30.00
00000016;F0401043;30.00
00000016;F0401045;30.00
00000016;F0401046;30.00
00000016;F0401047;30.00
00000016;F0401048;30.00
00000016;F0401049;30.00
00000016;F0401050;30.00
00000016;F0401051;30.00
00000016;F0401052;30.00
00000016;F0401053;30.00
00000016;F0401054;30.00
00000016;F0401055;30.00
00000016;F0401056;30.00
00000016;F0401057;30.00
00000016;F0401058;30.00
00000016;F0401061;30.00
00000016;F0401062;30.00
00000016;F0401063;30.00
00000016;F0401064;30.00
00000016;F0401065;30.00
00000016;F0401066;30.00
00000016;F0401067;30.00
00000016;F0401068;30.00
00000016;F0401069;30.00
00000016;F0401070;30.00
00000016;F0401072;30.00
00000016;F0401073;30.00
00000016;F0401074;30.00
00000016;F0401075;30.00
00000016;F0401076;30.00
00000016;F0401080;30.00
00000016;F0401081;30.00
00000016;F0401082;30.00
00000016;F0401083;30.00
00000016;F0401084;30.00
00000016;F0401085;30.00
00000016;F0401086;30.00
00000016;F0401087;30.00
00000016;F0401088;30.00
00000016;F0401089;30.00
00000016;F0401090;30.00
00000016;F0401091;30.00
00000016;F0401092;30.00
00000016;F0401093;30.00
00000016;F0401094;30.00
00000016;F0401095;30.00
00000016;F0401096;30.00
00000016;F0401097;30.00
00000016;F0401102;30.00
00000016;F0401104;30.00
00000016;F0401105;30.00
00000016;F0401106;30.00
00000016;F0401107;30.00
00000016;F0401121;30.00
00000016;F0401125;30.00
00000016;F0401126;30.00
00000016;F0401400;30.00
00000016;F05     ;30.00
00000016;F0501001;30.00
00000016;F0501002;30.00
00000016;F0501003;30.00
00000016;F0501004;30.00
00000016;F0501005;30.00
00000016;F0501006;30.00
00000016;F0501007;30.00
00000016;F0501019;30.00
00000016;F0501020;30.00
00000016;F0501021;30.00
00000016;F0501022;30.00
00000016;F0501023;30.00
00000016;F0501024;30.00
00000016;F0501025;30.00
00000016;F0501026;30.00
00000016;F0501027;30.00
00000016;F0501028;30.00
00000016;F0501029;30.00
00000016;F0501030;30.00
00000016;F0501031;30.00
00000016;F0501035;30.00
00000016;F0501036;30.00
00000016;F0501050;30.00
00000016;F0501051;30.00
00000016;F0501052;30.00
00000016;F0501053;30.00
00000016;F0501054;30.00
00000016;F0501055;30.00
00000016;F0501056;30.00
00000016;F0501057;30.00
00000016;F0501060;30.00
00000016;F0501061;30.00
00000016;F0501062;30.00
00000016;F0501063;30.00
00000016;F0501070;30.00
00000016;F0501071;30.00
00000016;F0501072;30.00
00000016;F0501073;30.00
00000016;F0501074;30.00
00000016;F0501075;30.00
00000016;F0501076;30.00
00000016;F0501077;30.00
00000016;F0501078;30.00
00000016;F0501079;30.00
00000016;F0501080;30.00
00000016;F0501081;30.00
00000016;F0501082;30.00
00000016;F0501083;30.00
00000016;F0501085;30.00
00000016;F0501086;30.00
00000016;F0501087;30.00
00000016;F0501088;30.00
00000016;F0501089;30.00
00000016;F0501090;30.00
00000016;F0501100;30.00
00000016;F0502004;30.00
00000016;F0502006;30.00
00000016;F0502007;30.00
00000016;F0502008;30.00
00000016;F0502009;30.00
00000016;F0502010;30.00
00000016;F0502011;30.00
00000016;F0502012;30.00
00000016;F0503001;30.00
00000016;F0503002;30.00
00000016;F0503003;30.00
00000016;F0503004;30.00
00000016;F0503005;30.00
00000016;F0503006;30.00
00000016;F0503007;30.00
00000016;F0503008;30.00
00000016;F0503009;30.00
00000016;F0503010;30.00
00000016;F0503011;30.00
00000016;F0503012;30.00
00000016;F0503013;30.00
00000016;F0503014;30.00
00000016;F0503015;30.00
00000016;F0503016;30.00
00000016;F0503017;30.00
00000016;F0503018;30.00
00000016;F0503020;30.00
00000016;F0503021;30.00
00000016;F0503022;30.00
00000016;F0503023;30.00
00000016;F0503024;30.00
00000016;F0503025;30.00
00000016;F0503026;30.00
00000016;F0503027;30.00
00000016;F0503028;30.00
00000016;F0503030;30.00
00000016;F0504001;30.00
00000016;F0504002;30.00
00000016;F0504003;30.00
00000016;F0504004;30.00
00000016;F0504005;30.00
00000016;F0504006;30.00
00000016;F0504007;30.00
00000016;F0504008;30.00
00000016;F0504009;30.00
00000016;F0504010;30.00
00000016;F0504011;30.00
00000016;F0504012;30.00
00000016;F0504013;30.00
00000016;F0504014;30.00
00000016;F0504015;30.00
00000016;F0504016;30.00
00000016;F0505001;30.00
00000016;F0505002;30.00
00000016;F0505003;30.00
00000016;F06     ;30.00
00000016;F0601001;30.00
00000016;F0601002;30.00
00000016;F0601003;30.00
00000016;F0601004;30.00
00000016;F0601010;30.00
00000016;F0601011;30.00
00000016;F0601901;30.00
00000016;F0601902;30.00
00000016;F0601903;30.00
00000016;F0601904;30.00
00000016;F0601905;30.00
00000016;F0601906;30.00
00000016;F07     ;30.00
00000016;F0701001;30.00
00000016;F0701002;30.00
00000016;F0701003;30.00
00000016;F0701004;30.00
00000016;F0701006;30.00
00000016;F0701008;30.00
00000016;F0701010;30.00
00000016;F0701011;30.00
00000016;F0701012;30.00
00000016;F0701900;30.00
00000016;F08     ;30.00
00000016;F0801001;30.00
00000016;F0801002;30.00
00000016;F0801003;30.00
00000016;F0801004;30.00
00000016;F0801005;30.00
00000016;F0801006;30.00
00000016;F0801007;30.00
00000016;F0801008;30.00
00000016;F0801009;30.00
00000016;F0801010;30.00
00000016;F0801011;30.00
00000016;F0801900;30.00
00000016;F0801901;30.00
00000016;F0801902;30.00
00000016;F0801908;30.00
00000016;F0801909;30.00
00000016;F0801910;30.00
00000016;F0801911;30.00
00000016;F09     ;30.00
00000016;F0901002;30.00
00000016;F0901003;30.00
00000016;F0901004;30.00
00000016;F0901005;30.00
00000016;F0901006;30.00
00000016;F10     ;50
00000016;F1001001;50.00
00000016;F1001002;50.00
00000016;F1001003;50.00
00000016;F1001004;50.00
00000016;F1001005;50.00
00000016;F1001006;50.00
00000016;F1001007;50.00
00000016;F1001008;50.00
00000016;F1001009;50.00
00000016;F1001010;50.00
00000016;F1001011;50
00000016;F1001012;50
00000016;F1001013;50
00000016;F1001016;50
00000016;F1001017;50
00000016;F1001018;50
00000016;F1001019;50
00000016;F1001020;50
00000016;F1001021;50
00000016;F1001030;50
00000016;F1001031;50
00000016;F1001032;50
00000016;F1001033;50
00000016;F1001034;50.00
00000016;F1099999;50.00
00000016;F11     ;30.00
00000016;F12     ;30.00
00000016;F1201002;40.00
00000016;F1201003;40.00
00000016;F1201004;40.00
00000016;F1201005;40.00
00000016;F1201006;40.00
00000016;F1201007;40.00
00000016;F1201008;40.00
00000016;F1201009;40.00
00000016;F1201010;40.00
00000016;F1201011;40.00
00000016;F1201101;30.00
00000016;F1201102;30.00
00000016;F1201103;30.00
00000016;F1201104;30.00
00000016;F1201105;40.00
00000016;F1201106;40.00
00000016;F1205000;30.00
00000016;F1205001;30.00
00000016;F1205002;30.00
00000016;F1205003;30.00
00000016;F1205004;30.00
00000016;F1205009;30.00
00000016;F1205010;30.00
00000016;F1205011;30.00
00000016;F1205012;30.00
00000016;F1205020;30.00
00000016;F1205021;30.00
00000016;F1205022;30.00
00000016;F1205023;30.00
00000016;F1205029;30.00
00000016;F1205031;30.00
00000016;F1205032;30.00
00000016;F1205040;30.00
00000016;F1205100;30.00
00000016;F13     ;30.00
00000016;F1301009;30.00
00000016;F1301999;30.00
00000016;F14     ;30.00
00000016;F1401001;30.00
00000016;F1401003;30.00
00000016;F1401004;30.00
00000016;F1401005;30.00
00000016;F1401006;30.00
00000016;F1401007;30.00
00000016;F1401008;30.00
00000016;F1401009;30.00
00000016;F1501001;30.00
00000016;F1501002;30.00
00000016;F1501003;30.00
00000016;F1501004;30.00
00000016;F1501005;30.00
00000016;F1501300;30.00
00000016;F1502000;30.00
00000016;F1502001;30.00
00000016;F1601001;30.00
00000016;F1601002;30.00
00000016;F1601003;30.00
00000016;F1601004;30.00
00000016;F1601005;30.00
00000016;F1601007;30.00
00000016;F1601008;30.00
00000016;F17     ;30.00
00000016;F1701001;30.00
00000016;F1701002;30.00
00000016;F1701003;30.00
00000016;F1701010;30.00
00000016;F1701011;30.00
00000016;F1701020;30.00
00000016;F1701021;30.00
00000016;F1701022;30.00
00000016;F1701023;30.00
00000016;F18     ;40
00000016;F1801001;40
00000016;F19     ;30.00
00000016;F1901005;30.00
00000016;F1901006;30.00
00000016;F1901007;30.00
00000016;F1902000;30.00
00000016;F1905000;30.00
00000016;F20     ;30.00
00000016;F21     ;30.00
00000016;F22     ;30.00
00000016;F23     ;30.00
00000016;F31     ;30.00
00000016;F34     ;30.00
00000016;F37     ;30.00
00000016;F38     ;30.00
00000016;F81     ;30.00
00000016;F82     ;30.00
00000016;F83     ;30.00
00000016;F84     ;30.00
00000016;F90     ;30.00
00000016;W0101001;30.00
00000017;F1001001;53.00
00000017;F1001002;53.00
00000017;F1001003;53.00
00000017;F1001004;53.00
